TE_Type	TE_id	chromosome	TE_strand	start	end	before_id	before_feature	before_strand	before_start	before_end	after_id	after_feature	after_strand	after_start	after_end	superset_id	superset_feature	superset_strand	superset_start	superset_end	subset_id	subset_feature	subset_strand	subset_start	subset_end	upstream_overlap	downstream_overlap	Down_TEstart-Geneend	Down_Genestart-TEend	Down_Geneend-TEend	Down_Genestart-TEstart	Up_TEstart-Geneend	Up_Genestart-TEend	Up_Geneend-TEend	Up_Genestart-TEstart
LTR_retrotransposon	Mands_v1_LTR_retrotransposon558	chr4	-	26805130	26816727	ID=cds.Pruma.4G467700.t1.p1	CDS	-	26805090	26805202	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	['ID=Pruma.4G467700.t1.p1.exon1', 'ID=cds.Pruma.4G467700.t1.p1', 'ID=Pruma.4G467800', 'ID=Pruma.4G467800.t1.p1', 'ID=cds.Pruma.4G467800.t1.p1', 'ID=Pruma.4G467800.t1.p1.exon1', 'ID=Pruma.4G467800.t1.p1.exon2', 'ID=cds.Pruma.4G467800.t1.p1', 'ID=Pruma.4G467800.t1.p1.exon3', 'ID=cds.Pruma.4G467800.t1.p1', 'ID=cds.Pruma.4G467800.t1.p1', 'ID=Pruma.4G467800.t1.p1.exon4', 'ID=Pruma.4G467900', 'ID=Pruma.4G467900.t1.p1', 'ID=cds.Pruma.4G467900.t1.p1', 'ID=Pruma.4G467900.t1.p1.exon1', 'ID=Pruma.4G468000', 'ID=Pruma.4G468000.t1.p1', 'ID=Pruma.4G468000.t1.p1.exon2', 'ID=cds.Pruma.4G468000.t1.p1', 'ID=Pruma.4G468000.t1.p1.exon1', 'ID=cds.Pruma.4G468000.t1.p1', 'ID=Pruma.4G468100', 'ID=Pruma.4G468100.t1.p1', 'ID=cds.Pruma.4G468100.t1.p1', 'ID=Pruma.4G468100.t1.p1.exon1', 'ID=Pruma.4G468100.t1.p1.exon2', 'ID=cds.Pruma.4G468100.t1.p1', 'ID=Pruma.4G468200', 'ID=Pruma.4G468200.t1.p1', 'ID=Pruma.4G468200.t1.p1.exon3', 'ID=cds.Pruma.4G468200.t1.p1', 'ID=cds.Pruma.4G468200.t1.p1', 'ID=Pruma.4G468200.t1.p1.exon2', 'ID=Pruma.4G468200.t1.p1.exon1', 'ID=cds.Pruma.4G468200.t1.p1', 'ID=Pruma.4G468300', 'ID=Pruma.4G468300.t1.p1', 'ID=cds.Pruma.4G468300.t1.p1', 'ID=Pruma.4G468300.t1.p1.exon1']	['exon', 'CDS', 'gene', 'mRNA', 'CDS', 'exon', 'exon', 'CDS', 'exon', 'CDS', 'CDS', 'exon', 'gene', 'mRNA', 'CDS', 'exon', 'gene', 'mRNA', 'exon', 'CDS', 'exon', 'CDS', 'gene', 'mRNA', 'CDS', 'exon', 'exon', 'CDS', 'gene', 'mRNA', 'exon', 'CDS', 'CDS', 'exon', 'exon', 'CDS', 'gene', 'mRNA', 'CDS', 'exon']	['-', '-', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '+', '+', '+', '+', '+', '+', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']	[26805922, 26805922, 26806885, 26806885, 26806885, 26806885, 26807482, 26807482, 26807682, 26807682, 26808339, 26808339, 26810686, 26810686, 26810686, 26810686, 26811720, 26811720, 26811720, 26811720, 26812051, 26812051, 26813274, 26813274, 26813274, 26813274, 26813495, 26813495, 26813774, 26813774, 26813774, 26813774, 26814092, 26814092, 26814458, 26814458, 26815414, 26815414, 26815414, 26815414]	[26806148, 26806148, 26808973, 26808973, 26807395, 26807395, 26807528, 26807528, 26808240, 26808240, 26808973, 26808973, 26811150, 26811150, 26811150, 26811150, 26813224, 26813224, 26811946, 26811946, 26813224, 26813224, 26813726, 26813726, 26813425, 26813425, 26813726, 26813726, 26814834, 26814834, 26813983, 26813983, 26814347, 26814347, 26814834, 26814834, 26815890, 26815890, 26815890, 26815890]	72	nan	-17221	5286	5624	16883	-72	-11637	-11525	-40
LTR_retrotransposon	Mands_v1_LTR_retrotransposon559	chr4	+	26821661	26826313	nan	nan	nan	nan	nan	ID=Pruma.4G468800	gene	+	26829986	26850504	nan	nan	nan	nan	nan	['ID=Pruma.4G468400', 'ID=Pruma.4G468400.t1.p1', 'ID=Pruma.4G468400.t1.p1.exon1', 'ID=cds.Pruma.4G468400.t1.p1', 'ID=Pruma.4G468500', 'ID=Pruma.4G468500.t1.p1', 'ID=Pruma.4G468500.t1.p1.exon1', 'ID=cds.Pruma.4G468500.t1.p1', 'ID=Pruma.4G468500.t1.p1.exon2', 'ID=cds.Pruma.4G468500.t1.p1', 'ID=Pruma.4G468600', 'ID=Pruma.4G468600.t1.p1', 'ID=cds.Pruma.4G468600.t1.p1', 'ID=Pruma.4G468600.t1.p1.exon1', 'ID=Pruma.4G468700', 'ID=Pruma.4G468700.t1.p1', 'ID=Pruma.4G468700.t1.p1.exon1', 'ID=cds.Pruma.4G468700.t1.p1']	['gene', 'mRNA', 'exon', 'CDS', 'gene', 'mRNA', 'exon', 'CDS', 'exon', 'CDS', 'gene', 'mRNA', 'CDS', 'exon', 'gene', 'mRNA', 'exon', 'CDS']	['+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+']	[26822013, 26822013, 26822013, 26822013, 26822388, 26822388, 26822388, 26822388, 26822588, 26822588, 26823421, 26823421, 26823421, 26823421, 26824145, 26824145, 26824145, 26824145]	[26822351, 26822351, 26822351, 26822351, 26823061, 26823061, 26822480, 26822480, 26823061, 26823061, 26823879, 26823879, 26823879, 26823879, 26826025, 26826025, 26826025, 26826025]	nan	nan	-28843	3673	24191	8325	5771	-10899	-10423	-6247
LTR_retrotransposon	Mands_v1_LTR_retrotransposon560	chr4	-	27002192	27011355	ID=cds.Pruma.4G472700.t1.p1	CDS	+	27001918	27002219	ID=Pruma.4G473000	gene	+	27014217	27019369	nan	nan	nan	nan	nan	['ID=cds.Pruma.4G472700.t1.p1', 'ID=Pruma.4G472700.t1.p1.exon3', 'ID=Pruma.4G472800', 'ID=Pruma.4G472800.t1.p1', 'ID=Pruma.4G472800.t1.p1.exon1', 'ID=cds.Pruma.4G472800.t1.p1', 'ID=Pruma.4G472900', 'ID=Pruma.4G472900.t1.p1', 'ID=Pruma.4G472900.t1.p1.exon6', 'ID=cds.Pruma.4G472900.t1.p1', 'ID=Pruma.4G472900.t1.p1.exon5', 'ID=cds.Pruma.4G472900.t1.p1', 'ID=Pruma.4G472900.t1.p1.exon4', 'ID=cds.Pruma.4G472900.t1.p1', 'ID=cds.Pruma.4G472900.t1.p1', 'ID=Pruma.4G472900.t1.p1.exon3', 'ID=Pruma.4G472900.t1.p1.exon2', 'ID=cds.Pruma.4G472900.t1.p1', 'ID=cds.Pruma.4G472900.t1.p1', 'ID=Pruma.4G472900.t1.p1.exon1']	['CDS', 'exon', 'gene', 'mRNA', 'exon', 'CDS', 'gene', 'mRNA', 'exon', 'CDS', 'exon', 'CDS', 'exon', 'CDS', 'CDS', 'exon', 'exon', 'CDS', 'CDS', 'exon']	['+', '+', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']	[27002599, 27002599, 27005332, 27005332, 27005332, 27005332, 27006382, 27006382, 27006382, 27006382, 27007454, 27007454, 27007883, 27007883, 27008495, 27008495, 27008740, 27008740, 27009568, 27009568]	[27002613, 27002613, 27006036, 27006036, 27006036, 27006036, 27009979, 27009979, 27007167, 27007167, 27007623, 27007623, 27008384, 27008384, 27008610, 27008610, 27009465, 27009465, 27009979, 27009979]	27	nan	-17177	2862	8014	12025	-27	-9437	-9136	-274
LTR_retrotransposon	Mands_v1_LTR_retrotransposon561	chr4	+	27021947	27026623	ID=Pruma.4G473000.t2.p1.exon7	exon	+	27019257	27019369	ID=Pruma.4G473200	gene	+	27025025	27038697	nan	nan	nan	nan	nan	['ID=Pruma.4G473100', 'ID=Pruma.4G473100.t1.p1', 'ID=Pruma.4G473100.t1.p1.exon1', 'ID=cds.Pruma.4G473100.t1.p1', 'ID=Pruma.4G473100.t1.p1.exon2', 'ID=cds.Pruma.4G473100.t1.p1', 'ID=Pruma.4G473200.t1.p1.exon1', 'ID=cds.Pruma.4G473200.t1.p1']	['gene', 'mRNA', 'exon', 'CDS', 'exon', 'CDS', 'exon', 'CDS']	['+', '+', '+', '+', '+', '+', '+', '+']	[27022243, 27022243, 27022243, 27022243, 27024089, 27024089, 27025025, 27025025]	[27024582, 27024582, 27022333, 27022333, 27024582, 27024582, 27025539, 27025539]	nan	1598	-16750	-1598	12074	3078	2578	-7366	-7254	-2690
LTR_retrotransposon	Mands_v1_LTR_retrotransposon562	chr4	+	27547540	27553834	ID=cds.Pruma.4G486000.t1.p1	CDS	+	27545974	27546045	ID=Pruma.4G486300	gene	+	27561174	27565313	nan	nan	nan	nan	nan	['ID=Pruma.4G486000.t1.p1.exon6', 'ID=cds.Pruma.4G486000.t1.p1', 'ID=Pruma.4G486100', 'ID=Pruma.4G486100.t1.p1', 'ID=cds.Pruma.4G486100.t1.p1', 'ID=Pruma.4G486100.t1.p1.exon1', 'ID=Pruma.4G486200', 'ID=Pruma.4G486200.t1.p1', 'ID=Pruma.4G486200.t1.p1.exon1', 'ID=cds.Pruma.4G486200.t1.p1', 'ID=Pruma.4G486200.t1.p1.exon2', 'ID=cds.Pruma.4G486200.t1.p1', 'ID=Pruma.4G486200.t1.p1.exon3', 'ID=cds.Pruma.4G486200.t1.p1']	['exon', 'CDS', 'gene', 'mRNA', 'CDS', 'exon', 'gene', 'mRNA', 'exon', 'CDS', 'exon', 'CDS', 'exon', 'CDS']	['+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+']	[27547985, 27547985, 27548578, 27548578, 27548578, 27548578, 27551061, 27551061, 27551061, 27551061, 27552596, 27552596, 27553309, 27553309]	[27548526, 27548526, 27549246, 27549246, 27549246, 27549246, 27553646, 27553646, 27552469, 27552469, 27553227, 27553227, 27553646, 27553646]	nan	nan	-17773	7340	11479	13634	1495	-7860	-7789	-1566
LTR_retrotransposon	Mands_v1_LTR_retrotransposon563	chr4	-	27629758	27652187	ID=Pruma.4G487300.t1.p1.exon2	exon	+	27628835	27629010	ID=Pruma.4G487700	gene	-	27654846	27655337	nan	nan	nan	nan	nan	['ID=Pruma.4G487400', 'ID=Pruma.4G487400.t1.p1', 'ID=Pruma.4G487400.t1.p1.exon1', 'ID=cds.Pruma.4G487400.t1.p1', 'ID=Pruma.4G487500', 'ID=Pruma.4G487500.t1.p1', 'ID=cds.Pruma.4G487500.t1.p1', 'ID=Pruma.4G487500.t1.p1.exon1', 'ID=cds.Pruma.4G487500.t1.p1', 'ID=Pruma.4G487500.t1.p1.exon2', 'ID=cds.Pruma.4G487500.t1.p1', 'ID=Pruma.4G487500.t1.p1.exon3', 'ID=Pruma.4G487500.t1.p1.exon4', 'ID=cds.Pruma.4G487500.t1.p1', 'ID=Pruma.4G487500.t1.p1.exon5', 'ID=cds.Pruma.4G487500.t1.p1', 'ID=cds.Pruma.4G487500.t1.p1', 'ID=Pruma.4G487500.t1.p1.exon6', 'ID=Pruma.4G487500.t1.p1.exon7', 'ID=cds.Pruma.4G487500.t1.p1', 'ID=cds.Pruma.4G487500.t1.p1', 'ID=Pruma.4G487500.t1.p1.exon8', 'ID=cds.Pruma.4G487500.t1.p1', 'ID=Pruma.4G487500.t1.p1.exon9', 'ID=Pruma.4G487600', 'ID=Pruma.4G487600.t1.p1', 'ID=Pruma.4G487600.t1.p1.exon2', 'ID=cds.Pruma.4G487600.t1.p1', 'ID=Pruma.4G487600.t1.p1.exon1', 'ID=cds.Pruma.4G487600.t1.p1']	['gene', 'mRNA', 'exon', 'CDS', 'gene', 'mRNA', 'CDS', 'exon', 'CDS', 'exon', 'CDS', 'exon', 'exon', 'CDS', 'exon', 'CDS', 'CDS', 'exon', 'exon', 'CDS', 'CDS', 'exon', 'CDS', 'exon', 'gene', 'mRNA', 'exon', 'CDS', 'exon', 'CDS']	['-', '-', '-', '-', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '-', '-', '-', '-', '-', '-']	[27629761, 27629761, 27629761, 27629761, 27633388, 27633388, 27633388, 27633388, 27633900, 27633900, 27634111, 27634111, 27634276, 27634276, 27634431, 27634431, 27635485, 27635485, 27635659, 27635659, 27635837, 27635837, 27636033, 27636033, 27637992, 27637992, 27637992, 27637992, 27638688, 27638688]	[27630336, 27630336, 27630336, 27630336, 27636074, 27636074, 27633767, 27633767, 27634035, 27634035, 27634173, 27634173, 27634338, 27634338, 27635318, 27635318, 27635572, 27635572, 27635743, 27635743, 27635924, 27635924, 27636074, 27636074, 27639012, 27639012, 27638239, 27638239, 27639012, 27639012]	nan	nan	-25579	2659	3150	25088	748	-23352	-23177	-923
LTR_retrotransposon	Mands_v1_LTR_retrotransposon565	chr4	-	27791042	27796289	ID=Pruma.4G490200.t1.p1.exon1	exon	+	27788801	27791047	ID=Pruma.4G490500	gene	+	27806857	27813709	nan	nan	nan	nan	nan	['ID=Pruma.4G490300', 'ID=Pruma.4G490300.t1.p1', 'ID=Pruma.4G490300.t1.p1.exon1', 'ID=cds.Pruma.4G490300.t1.p1', 'ID=Pruma.4G490400', 'ID=Pruma.4G490400.t1.p1', 'ID=cds.Pruma.4G490400.t1.p1', 'ID=Pruma.4G490400.t1.p1.exon5', 'ID=cds.Pruma.4G490400.t1.p1', 'ID=Pruma.4G490400.t1.p1.exon4', 'ID=cds.Pruma.4G490400.t1.p1', 'ID=Pruma.4G490400.t1.p1.exon3', 'ID=cds.Pruma.4G490400.t1.p1', 'ID=Pruma.4G490400.t1.p1.exon2', 'ID=Pruma.4G490400.t1.p1.exon1', 'ID=cds.Pruma.4G490400.t1.p1']	['gene', 'mRNA', 'exon', 'CDS', 'gene', 'mRNA', 'CDS', 'exon', 'CDS', 'exon', 'CDS', 'exon', 'CDS', 'exon', 'exon', 'CDS']	['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']	[27791260, 27791260, 27791260, 27791260, 27792799, 27792799, 27792799, 27792799, 27794017, 27794017, 27794219, 27794219, 27795003, 27795003, 27795459, 27795459]	[27792459, 27792459, 27792459, 27792459, 27795743, 27795743, 27793828, 27793828, 27794058, 27794058, 27794916, 27794916, 27795290, 27795290, 27795743, 27795743]	5	nan	-22667	10568	17420	15815	-5	-7488	-5242	-2241
LTR_retrotransposon	Mands_v1_LTR_retrotransposon566	chr4	+	28192235	28204158	ID=cds.Pruma.4G498000.t1.p1	CDS	+	28191892	28191992	ID=Pruma.4G498400	gene	+	28204776	28205516	nan	nan	nan	nan	nan	['ID=Pruma.4G498000.t1.p1.exon6', 'ID=cds.Pruma.4G498000.t1.p1', 'ID=cds.Pruma.4G498000.t1.p1', 'ID=Pruma.4G498000.t1.p1.exon7', 'ID=Pruma.4G498000.t1.p1.exon8', 'ID=cds.Pruma.4G498000.t1.p1', 'ID=Pruma.4G498100', 'ID=Pruma.4G498100.t1.p1', 'ID=cds.Pruma.4G498100.t1.p1', 'ID=Pruma.4G498100.t1.p1.exon2', 'ID=Pruma.4G498100.t1.p1.exon1', 'ID=cds.Pruma.4G498100.t1.p1', 'ID=Pruma.4G498200', 'ID=Pruma.4G498200.t1.p1', 'ID=cds.Pruma.4G498200.t1.p1', 'ID=Pruma.4G498200.t1.p1.exon1', 'ID=Pruma.4G498300', 'ID=Pruma.4G498300.t1.p1', 'ID=Pruma.4G498300.t1.p1.exon6', 'ID=cds.Pruma.4G498300.t1.p1', 'ID=cds.Pruma.4G498300.t1.p1', 'ID=Pruma.4G498300.t1.p1.exon5', 'ID=cds.Pruma.4G498300.t1.p1', 'ID=Pruma.4G498300.t1.p1.exon4', 'ID=cds.Pruma.4G498300.t1.p1', 'ID=Pruma.4G498300.t1.p1.exon3', 'ID=Pruma.4G498300.t1.p1.exon2', 'ID=cds.Pruma.4G498300.t1.p1', 'ID=cds.Pruma.4G498300.t1.p1', 'ID=Pruma.4G498300.t1.p1.exon1']	['exon', 'CDS', 'CDS', 'exon', 'exon', 'CDS', 'gene', 'mRNA', 'CDS', 'exon', 'exon', 'CDS', 'gene', 'mRNA', 'CDS', 'exon', 'gene', 'mRNA', 'exon', 'CDS', 'CDS', 'exon', 'CDS', 'exon', 'CDS', 'exon', 'exon', 'CDS', 'CDS', 'exon']	['+', '+', '+', '+', '+', '+', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']	[28192265, 28192265, 28193352, 28193352, 28194169, 28194169, 28195037, 28195037, 28195037, 28195037, 28195841, 28195841, 28197543, 28197543, 28197543, 28197543, 28198035, 28198035, 28198035, 28198035, 28198223, 28198223, 28198838, 28198838, 28200499, 28200499, 28201894, 28201894, 28202119, 28202119]	[28192463, 28192463, 28193953, 28193953, 28194874, 28194874, 28196055, 28196055, 28195253, 28195253, 28196055, 28196055, 28197959, 28197959, 28197959, 28197959, 28202398, 28202398, 28198148, 28198148, 28198581, 28198581, 28198908, 28198908, 28200598, 28200598, 28202040, 28202040, 28202398, 28202398]	nan	nan	-13281	618	1358	12541	243	-12266	-12166	-343
LTR_retrotransposon	Mands_v1_LTR_retrotransposon567	chr4	-	28234889	28239678	ID=cds.Pruma.4G498800.t1.p1	CDS	-	28225479	28226048	ID=Pruma.4G499100	gene	+	28240795	28241382	nan	nan	nan	nan	nan	['ID=Pruma.4G498900', 'ID=Pruma.4G498900.t1.p1', 'ID=cds.Pruma.4G498900.t1.p1', 'ID=Pruma.4G498900.t1.p1.exon4', 'ID=Pruma.4G498900.t1.p1.exon3', 'ID=cds.Pruma.4G498900.t1.p1', 'ID=cds.Pruma.4G498900.t1.p1', 'ID=Pruma.4G498900.t1.p1.exon2', 'ID=Pruma.4G498900.t1.p1.exon1', 'ID=cds.Pruma.4G498900.t1.p1', 'ID=Pruma.4G499000', 'ID=Pruma.4G499000.t1.p1', 'ID=cds.Pruma.4G499000.t1.p1', 'ID=Pruma.4G499000.t1.p1.exon1']	['gene', 'mRNA', 'CDS', 'exon', 'exon', 'CDS', 'CDS', 'exon', 'exon', 'CDS', 'gene', 'mRNA', 'CDS', 'exon']	['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']	[28235109, 28235109, 28235109, 28235109, 28236530, 28236530, 28238359, 28238359, 28238682, 28238682, 28239077, 28239077, 28239077, 28239077]	[28238852, 28238852, 28236469, 28236469, 28237159, 28237159, 28238557, 28238557, 28238852, 28238852, 28239397, 28239397, 28239397, 28239397]	nan	nan	-6493	1117	1704	5906	8841	-14199	-13630	-9410
LTR_retrotransposon	Mands_v1_LTR_retrotransposon568	chr4	-	28345208	28350444	ID=Pruma.4G501100.t1.p1.exon1	exon	-	28327719	28327761	ID=Pruma.4G501300	gene	-	28351593	28351895	nan	nan	nan	nan	nan	['ID=Pruma.4G501200', 'ID=Pruma.4G501200.t1.p1', 'ID=Pruma.4G501200.t1.p1.exon6', 'ID=cds.Pruma.4G501200.t1.p1', 'ID=cds.Pruma.4G501200.t1.p1', 'ID=Pruma.4G501200.t1.p1.exon5', 'ID=Pruma.4G501200.t1.p1.exon4', 'ID=cds.Pruma.4G501200.t1.p1', 'ID=cds.Pruma.4G501200.t1.p1', 'ID=Pruma.4G501200.t1.p1.exon3', 'ID=Pruma.4G501200.t1.p1.exon2', 'ID=cds.Pruma.4G501200.t1.p1', 'ID=cds.Pruma.4G501200.t1.p1', 'ID=Pruma.4G501200.t1.p1.exon1']	['gene', 'mRNA', 'exon', 'CDS', 'CDS', 'exon', 'exon', 'CDS', 'CDS', 'exon', 'exon', 'CDS', 'CDS', 'exon']	['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']	[28345695, 28345695, 28345695, 28345695, 28346517, 28346517, 28347595, 28347595, 28347762, 28347762, 28348803, 28348803, 28349693, 28349693]	[28349977, 28349977, 28346138, 28346138, 28346836, 28346836, 28347626, 28347626, 28348477, 28348477, 28349090, 28349090, 28349977, 28349977]	nan	nan	-6687	1149	1451	6385	17447	-22725	-22683	-17489
LTR_retrotransposon	Mands_v1_LTR_retrotransposon569	chr4	+	28454276	28459861	ID=Pruma.4G502900.t1.p1.exon1	exon	-	28449713	28450400	ID=Pruma.4G503200	gene	-	28462782	28470283	nan	nan	nan	nan	nan	['ID=Pruma.4G503000', 'ID=Pruma.4G503000.t1.p1', 'ID=cds.Pruma.4G503000.t1.p1', 'ID=Pruma.4G503000.t1.p1.exon1', 'ID=cds.Pruma.4G503000.t1.p1', 'ID=Pruma.4G503000.t1.p1.exon2', 'ID=Pruma.4G503100', 'ID=Pruma.4G503100.t1.p1', 'ID=cds.Pruma.4G503100.t1.p1', 'ID=Pruma.4G503100.t1.p1.exon1', 'ID=Pruma.4G503100.t1.p1.exon2', 'ID=cds.Pruma.4G503100.t1.p1', 'ID=Pruma.4G503100.t1.p1.exon3', 'ID=cds.Pruma.4G503100.t1.p1', 'ID=Pruma.4G503100.t1.p1.exon4', 'ID=cds.Pruma.4G503100.t1.p1', 'ID=cds.Pruma.4G503100.t1.p1', 'ID=Pruma.4G503100.t1.p1.exon5']	['gene', 'mRNA', 'CDS', 'exon', 'CDS', 'exon', 'gene', 'mRNA', 'CDS', 'exon', 'exon', 'CDS', 'exon', 'CDS', 'exon', 'CDS', 'CDS', 'exon']	['+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+', '+']	[28454782, 28454782, 28454782, 28454782, 28455495, 28455495, 28456587, 28456587, 28456587, 28456587, 28456751, 28456751, 28458011, 28458011, 28458656, 28458656, 28459239, 28459239]	[28455827, 28455827, 28455195, 28455195, 28455827, 28455827, 28459531, 28459531, 28456650, 28456650, 28456847, 28456847, 28458473, 28458473, 28459163, 28459163, 28459531, 28459531]	nan	nan	-16007	2921	10422	8506	3876	-10148	-9461	-4563
LTR_retrotransposon	Mands_v1_LTR_retrotransposon570	chr4	-	28574315	28578806	ID=Pruma.4G505400.t1.p1.exon1	exon	-	28564979	28565128	ID=Pruma.4G505800	gene	+	28578807	28582520	nan	nan	nan	nan	nan	['ID=Pruma.4G505500', 'ID=Pruma.4G505500.t1.p1', 'ID=Pruma.4G505500.t1.p1.exon3', 'ID=cds.Pruma.4G505500.t1.p1', 'ID=cds.Pruma.4G505500.t1.p1', 'ID=Pruma.4G505500.t1.p1.exon2', 'ID=Pruma.4G505500.t1.p1.exon1', 'ID=cds.Pruma.4G505500.t1.p1', 'ID=Pruma.4G505600', 'ID=Pruma.4G505600.t1.p1', 'ID=Pruma.4G505600.t1.p1.exon2', 'ID=cds.Pruma.4G505600.t1.p1', 'ID=Pruma.4G505600.t1.p1.exon1', 'ID=cds.Pruma.4G505600.t1.p1', 'ID=Pruma.4G505700', 'ID=Pruma.4G505700.t1.p1', 'ID=cds.Pruma.4G505700.t1.p1', 'ID=Pruma.4G505700.t1.p1.exon2', 'ID=cds.Pruma.4G505700.t1.p1', 'ID=Pruma.4G505700.t1.p1.exon1']	['gene', 'mRNA', 'exon', 'CDS', 'CDS', 'exon', 'exon', 'CDS', 'gene', 'mRNA', 'exon', 'CDS', 'exon', 'CDS', 'gene', 'mRNA', 'CDS', 'exon', 'CDS', 'exon']	['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']	[28574744, 28574744, 28574744, 28574744, 28575671, 28575671, 28576335, 28576335, 28576510, 28576510, 28576510, 28576510, 28577930, 28577930, 28578119, 28578119, 28578119, 28578119, 28578504, 28578504]	[28576474, 28576474, 28575006, 28575006, 28576233, 28576233, 28576474, 28576474, 28578084, 28578084, 28577671, 28577671, 28578084, 28578084, 28578513, 28578513, 28578420, 28578420, 28578513, 28578513]	nan	nan	-8205	1	3714	4492	9187	-13827	-13678	-9336
LTR_retrotransposon	Mands_v1_LTR_retrotransposon571	chr4	+	28690239	28695290	ID=Pruma.4G507100.t1.p1.exon9	exon	+	28687803	28687994	ID=Pruma.4G507200	gene	+	28698259	28706330	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-16091	2969	11040	8020	2245	-7487	-7296	-2436
LTR_retrotransposon	Mands_v1_LTR_retrotransposon572	chr4	-	28853823	28859301	ID=cds.Pruma.4G509400.t1.p1	CDS	-	28846300	28847575	ID=Pruma.4G509700	gene	-	28869149	28875728	nan	nan	nan	nan	nan	['ID=Pruma.4G509500', 'ID=Pruma.4G509500.t1.p1', 'ID=Pruma.4G509500.t1.p1.exon6', 'ID=cds.Pruma.4G509500.t1.p1', 'ID=cds.Pruma.4G509500.t1.p1', 'ID=Pruma.4G509500.t1.p1.exon5', 'ID=Pruma.4G509500.t1.p1.exon4', 'ID=cds.Pruma.4G509500.t1.p1', 'ID=cds.Pruma.4G509500.t1.p1', 'ID=Pruma.4G509500.t1.p1.exon3', 'ID=cds.Pruma.4G509500.t1.p1', 'ID=Pruma.4G509500.t1.p1.exon2', 'ID=cds.Pruma.4G509500.t1.p1', 'ID=Pruma.4G509500.t1.p1.exon1', 'ID=Pruma.4G509600', 'ID=Pruma.4G509600.t1.p1', 'ID=Pruma.4G509600.t1.p1.exon2', 'ID=cds.Pruma.4G509600.t1.p1', 'ID=cds.Pruma.4G509600.t1.p1', 'ID=Pruma.4G509600.t1.p1.exon1']	['gene', 'mRNA', 'exon', 'CDS', 'CDS', 'exon', 'exon', 'CDS', 'CDS', 'exon', 'CDS', 'exon', 'CDS', 'exon', 'gene', 'mRNA', 'exon', 'CDS', 'CDS', 'exon']	['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']	[28855608, 28855608, 28855608, 28855608, 28856040, 28856040, 28856362, 28856362, 28856623, 28856623, 28856938, 28856938, 28857644, 28857644, 28858115, 28858115, 28858115, 28858115, 28858580, 28858580]	[28857853, 28857853, 28855963, 28855963, 28856101, 28856101, 28856547, 28856547, 28856760, 28856760, 28857464, 28857464, 28857853, 28857853, 28858838, 28858838, 28858284, 28858284, 28858838, 28858838]	nan	nan	-21905	9848	16427	15326	6248	-13001	-11726	-7523
LTR_retrotransposon	Mands_v1_LTR_retrotransposon574	chr4	+	29309300	29313932	ID=cds.Pruma.4G511700.t1.p1	CDS	+	28971803	28972036	ID=Pruma.4G511900	gene	-	29314393	29315020	nan	nan	nan	nan	nan	['ID=Pruma.4G511800', 'ID=Pruma.4G511800.t1.p1', 'ID=Pruma.4G511800.t1.p1.exon1', 'ID=cds.Pruma.4G511800.t1.p1', 'ID=cds.Pruma.4G511800.t1.p1', 'ID=Pruma.4G511800.t1.p1.exon2']	['gene', 'mRNA', 'exon', 'CDS', 'CDS', 'exon']	['+', '+', '+', '+', '+', '+']	[29311510, 29311510, 29311510, 29311510, 29311906, 29311906]	[29312547, 29312547, 29311779, 29311779, 29312547, 29312547]	nan	nan	-5720	461	1088	5093	337264	-342129	-341896	-337497
